transcript,label
"I am Inspector Verma from CBI Headquarters, Delhi. You are being contacted by the Enforcement Directorate regarding your bank account. Your Aadhaar number has been used in a money laundering case involving Rs 2 lakh. Turn on your camera now and do not leave the frame, this is a mandatory digital arrest protocol. Send Rs 10 via UPI to this ID immediately to avoid asset seizure.",1
"Hi, This is a courtesy call from your insurance provider to remind you about your policy renewal, no urgent action is required. Thanks for your time.",0
"Hello, This is Singh from the school regarding the parent-teacher meeting scheduled next week. This is your bank calling to confirm a transaction of Rs 1200 you made yesterday at a grocery store, please call the branch back if you did not recognize it. Thanks for your time.",0
"Hi, just checking in about the delivery of your order, it should arrive by Thursday. This is Airtel customer care. We noticed your data pack expires today, would you like to renew it? Thanks for your time.",0
"I'm calling on behalf of TRAI regarding your mobile number linked to illegal activity. Do not go to the police station yourself, we will guide you through the process here. Transfer funds to this account for RBI clearance, failure to comply will result in arrest. Your PAN and Aadhaar are linked to a fraud case worth crores. This is extremely serious. This call is from Customs Department, Mumbai Airport division.",1
"This is a call from RBI's Fraud Monitoring Cell. FIR number 150/2026 has been registered against you. You are not permitted to inform any family member about this investigation, it is confidential. This call is from Customs Department, Mumbai Airport division. To verify your identity and clear your name, transfer Rs 50 to this RBI verification account. Your PAN and Aadhaar are linked to a fraud case worth crores. This is extremely serious.",1
"I am Inspector Mehta from CBI Headquarters, Delhi. FIR number 958/2026 has been registered against you. I'm calling on behalf of TRAI regarding your mobile number linked to illegal activity. This is a non-bailable offence. You must cooperate immediately or face digital arrest. Send Rs 50 via UPI to this ID immediately to avoid asset seizure.",1
"This call is from Customs Department, Mumbai Airport division. This is Officer Gupta calling from the Cyber Crime Cell, Mumbai. Do not go to the police station yourself, we will guide you through the process here. This is being recorded as evidence for the Supreme Court proceeding. A warrant has been issued for your arrest under Section 120B unless this is resolved today. Share the OTP sent to your phone so we can verify your account is not compromised.",1
"Hello, Congratulations, your loan application has been approved, our relationship manager will call you to explain the next steps at your convenience. Have a good day.",0
"Hello, Congratulations, your loan application has been approved, our relationship manager will call you to explain the next steps at your convenience. Let me know if you have any questions.",0
ALERT: Unusual sign-in activity detected on your HDFC Bank account. Update your KYC immediately at hdfcbank-online-update.in/kyc,1
"This call is from Customs Department, Mumbai Airport division. Share the OTP sent to your phone so we can verify your account is not compromised. You are not permitted to inform any family member about this investigation, it is confidential. This is a non-bailable offence. You must cooperate immediately or face digital arrest. FIR number 748/2026 has been registered against you. This is a call from RBI's Fraud Monitoring Cell.",1
Your Axis Bank account has been locked due to suspicious activity. Confirm your details within 24 hours: bit.ly/axisbank-verify,1
"Hello, This is the income tax department's official portal notification: your refund has been processed, please check the portal at your convenience. This is Airtel customer care. We noticed your data pack expires today, would you like to renew it? Have a good day.",0
"This is Airtel customer care. We noticed your data pack expires today, would you like to renew it? Hi, this is Gupta calling from HDFC Bank customer service regarding your recent card application. Could you confirm your registered email address? Feel free to call back if anything is unclear.",0
"Hi, This is a courtesy call from your insurance provider to remind you about your policy renewal, no urgent action is required. Can you send me the report by end of day? No rush if you're busy, tomorrow morning also works. No urgent action is needed.",0
"Hey, This is Mehta from the school regarding the parent-teacher meeting scheduled next week. Feel free to call back if anything is unclear.",0
"Good afternoon, Hi, this is Iyer calling from HDFC Bank customer service regarding your recent card application. Could you confirm your registered email address? This is your bank calling to confirm a transaction of Rs 1200 you made yesterday at a grocery store, please call the branch back if you did not recognize it. Let me know if you have any questions.",0
"Hello, This is Khan from the school regarding the parent-teacher meeting scheduled next week. Let me know if you have any questions.",0
"Good morning, This is regarding your electricity bill for this month, it is now available on the portal, no action needed unless you have queries. Feel free to call back if anything is unclear.",0
"Hey, This is the income tax department's official portal notification: your refund has been processed, please check the portal at your convenience. This is your bank calling to confirm a transaction of Rs 1200 you made yesterday at a grocery store, please call the branch back if you did not recognize it. Feel free to call back if anything is unclear.",0
"Hello, This is your bank calling to confirm a transaction of Rs 1200 you made yesterday at a grocery store, please call the branch back if you did not recognize it. No urgent action is needed.",0
"Hi, This is a courtesy call from your insurance provider to remind you about your policy renewal, no urgent action is required. Have a good day.",0
"Dear customer, your HDFC Bank account will be suspended in 24 hours due to KYC non-compliance. Verify your identity now at hdfcbank-secure-login.net to avoid suspension.",1
"Hi, Hey, are we still meeting for lunch tomorrow? Let me know what time works. Feel free to call back if anything is unclear.",0
"Dear customer, your SBI account will be suspended in 24 hours due to KYC non-compliance. Confirm your details within 24 hours: bit.ly/sbi-verify",1
"Good morning, This is Reddy from the school regarding the parent-teacher meeting scheduled next week. No urgent action is needed.",0
"I am Inspector Sharma from CBI Headquarters, Delhi. If you disconnect this call, a team will be sent to your residence within the hour. I am Inspector Reddy from CBI Headquarters, Delhi. Share the OTP sent to your phone so we can verify your account is not compromised. This is being recorded as evidence for the Supreme Court proceeding. Do not disconnect this video call under any circumstances, this is now an official proceeding.",1
"I am Inspector Gupta from CBI Headquarters, Delhi. I am a Sub-Inspector with the Narcotics Control Bureau. You are not permitted to inform any family member about this investigation, it is confidential. Purchase gift cards worth Rs 10 and share the codes for verification purposes. Your PAN and Aadhaar are linked to a fraud case worth crores. This is extremely serious. This falls under Section 120B of the IT Act and PMLA.",1
"Hey, This is regarding your electricity bill for this month, it is now available on the portal, no action needed unless you have queries. Have a good day.",0
"Hi, Hi, this is Nair calling from HDFC Bank customer service regarding your recent card application. Could you confirm your registered email address? Have a good day.",0
"You have been named in an FIR filed at Chennai Police Station. FIR number 852/2026 has been registered against you. Do not go to the police station yourself, we will guide you through the process here. Your bank account will be frozen in the next 30 minutes if you do not comply. Share the OTP sent to your phone so we can verify your account is not compromised.",1
ALERT: Unusual sign-in activity detected on your HDFC Bank account. Verify your identity now at hdfcbank-secure-login.net to avoid suspension.,1
"You have been named in an FIR filed at Kolkata Police Station. Send Rs 75 via UPI to this ID immediately to avoid asset seizure. This is a non-bailable offence. You must cooperate immediately or face digital arrest. Your case reference number is REF972176, please note it down. This call is from Customs Department, Mumbai Airport division.",1
ALERT: Unusual sign-in activity detected on your SBI account. Click here to verify: http://sbi-kyc-verify.com/update,1
"You have been named in an FIR filed at Chennai Police Station. This is a non-bailable offence. You must cooperate immediately or face digital arrest. Purchase gift cards worth Rs 5 and share the codes for verification purposes. Do not go to the police station yourself, we will guide you through the process here. You have been named in an FIR filed at Bengaluru Police Station.",1
"Hi, Good afternoon, this is a reminder call from Apollo Hospitals about your appointment scheduled for tomorrow at 10 AM. Hi, this is Verma, I wanted to follow up on the property documents whenever you get a chance. Let me know if you have any questions.",0
"Hey, This is the income tax department's official portal notification: your refund has been processed, please check the portal at your convenience. Let me know if you have any questions.",0
"Hey, This is a survey call about your recent visit to our store, would you have two minutes to share feedback? This is your bank calling to confirm a transaction of Rs 1200 you made yesterday at a grocery store, please call the branch back if you did not recognize it. Thanks for your time.",0
"Good morning, This is Khan from the school regarding the parent-teacher meeting scheduled next week. This is the income tax department's official portal notification: your refund has been processed, please check the portal at your convenience. No urgent action is needed.",0
"Good afternoon, Reminder: your gym membership renews next week. No action needed if you'd like to continue. No urgent action is needed.",0
"Hi, Reminder: your gym membership renews next week. No action needed if you'd like to continue. Feel free to call back if anything is unclear.",0
"Send Rs 5 via UPI to this ID immediately to avoid asset seizure. You are being contacted by the Enforcement Directorate regarding your bank account. Do not disconnect this video call under any circumstances, this is now an official proceeding. A parcel booked in your name containing illegal substances was intercepted at customs. This falls under Section 66D of the IT Act and PMLA.",1
Your HDFC Bank account has been locked due to suspicious activity. Update your KYC immediately at hdfcbank-online-update.in/kyc,1
"You have been named in an FIR filed at Chennai Police Station. I am Inspector Singh from CBI Headquarters, Delhi. Do not disconnect this video call under any circumstances, this is now an official proceeding. Transfer funds to this account for RBI clearance, failure to comply will result in arrest. Your bank account will be frozen in the next 30 minutes if you do not comply.",1
"Hi, Good afternoon, this is a reminder call from Apollo Hospitals about your appointment scheduled for tomorrow at 10 AM. Hi, just checking in about the delivery of your order, it should arrive by Thursday.",0
"Good afternoon, Hi, this is Sharma calling from HDFC Bank customer service regarding your recent card application. Could you confirm your registered email address? Thanks for your time.",0
"Final notice: your HDFC Bank KYC has expired, account access will be restricted today. Verify your identity now at hdfcbank-secure-login.net to avoid suspension.",1
"Hi, This is regarding your electricity bill for this month, it is now available on the portal, no action needed unless you have queries. Hi, just checking in about the delivery of your order, it should arrive by Thursday. No urgent action is needed.",0
Your Amazon account has been locked due to suspicious activity. Confirm your details within 24 hours: bit.ly/amazon-verify,1
"Dear customer, your SBI account will be suspended in 24 hours due to KYC non-compliance. Click here to verify: http://sbi-kyc-verify.com/update",1
"Hello, Congratulations, your loan application has been approved, our relationship manager will call you to explain the next steps at your convenience. Feel free to call back if anything is unclear.",0
"Hello, Hi, just checking in about the delivery of your order, it should arrive by Thursday. This is Reddy from the school regarding the parent-teacher meeting scheduled next week. Let me know if you have any questions.",0
"This is Officer Gupta calling from the Cyber Crime Cell, Mumbai. A parcel booked in your name containing illegal substances was intercepted at customs. This call is from Customs Department, Mumbai Airport division. To verify your identity and clear your name, transfer Rs 5 to this RBI verification account. Stay on this call and do not contact any lawyer until verification is complete.",1
"This is Officer Singh calling from the Cyber Crime Cell, Mumbai. A warrant has been issued for your arrest under Section 384 unless this is resolved today. Turn on your camera now and do not leave the frame, this is a mandatory digital arrest protocol. You must deposit funds into a government safe custody account for 24 hours, it will be refunded. This is being recorded as evidence for the Supreme Court proceeding. You are being contacted by the Enforcement Directorate regarding your bank account.",1
"Hi, Hey, are we still meeting for lunch tomorrow? Let me know what time works. Can you send me the report by end of day? No rush if you're busy, tomorrow morning also works.",0
"Good morning, Congratulations, your loan application has been approved, our relationship manager will call you to explain the next steps at your convenience. Reminder: your gym membership renews next week. No action needed if you'd like to continue. Thanks for your time.",0
"This call is from Customs Department, Mumbai Airport division. If you disconnect this call, a team will be sent to your residence within the hour. You are not permitted to inform any family member about this investigation, it is confidential. You have been named in an FIR filed at Kolkata Police Station. This falls under Section 420 of the IT Act and PMLA. Transfer funds to this account for RBI clearance, failure to comply will result in arrest.",1
"Good morning, This is Iyer from the school regarding the parent-teacher meeting scheduled next week. Reminder: your gym membership renews next week. No action needed if you'd like to continue. No urgent action is needed.",0
"Good morning, This is your bank calling to confirm a transaction of Rs 1200 you made yesterday at a grocery store, please call the branch back if you did not recognize it. Have a good day.",0
"This is Officer Verma calling from the Cyber Crime Cell, Mumbai. This is a call from RBI's Fraud Monitoring Cell. Turn on your camera now and do not leave the frame, this is a mandatory digital arrest protocol. Your Aadhaar number has been used in a money laundering case involving Rs 2 lakh. This is being recorded as evidence for the Supreme Court proceeding. Purchase gift cards worth Rs 15 and share the codes for verification purposes.",1
"Purchase gift cards worth Rs 15 and share the codes for verification purposes. This is a call from RBI's Fraud Monitoring Cell. A parcel booked in your name containing illegal substances was intercepted at customs. Do not go to the police station yourself, we will guide you through the process here.",1
"Hello, Hi, this is Singh, I wanted to follow up on the property documents whenever you get a chance. Congratulations, your loan application has been approved, our relationship manager will call you to explain the next steps at your convenience. Have a good day.",0
"Hello, Good afternoon, this is a reminder call from Apollo Hospitals about your appointment scheduled for tomorrow at 10 AM. This is regarding your electricity bill for this month, it is now available on the portal, no action needed unless you have queries. No urgent action is needed.",0
"Hello, Reminder: your gym membership renews next week. No action needed if you'd like to continue. Reminder: your gym membership renews next week. No action needed if you'd like to continue. Have a good day.",0
"Hello, Reminder: your gym membership renews next week. No action needed if you'd like to continue. Thanks for your time.",0
"Good morning, This is Gupta from the school regarding the parent-teacher meeting scheduled next week. This is regarding your electricity bill for this month, it is now available on the portal, no action needed unless you have queries. Feel free to call back if anything is unclear.",0
Your Flipkart account will be permanently deactivated unless you verify immediately. Confirm your details within 24 hours: bit.ly/flipkart-verify,1
"Hello, This is the income tax department's official portal notification: your refund has been processed, please check the portal at your convenience. Hi, this is Reddy, I wanted to follow up on the property documents whenever you get a chance. Let me know if you have any questions.",0
"Hi, This is your bank calling to confirm a transaction of Rs 1200 you made yesterday at a grocery store, please call the branch back if you did not recognize it. Reminder: your gym membership renews next week. No action needed if you'd like to continue. Let me know if you have any questions.",0
"Hello, Hi, this is Gupta calling from HDFC Bank customer service regarding your recent card application. Could you confirm your registered email address? Thanks for your time.",0
You have been named in an FIR filed at Pune Police Station. I am a Sub-Inspector with the Narcotics Control Bureau. Your PAN and Aadhaar are linked to a fraud case worth crores. This is extremely serious. Send Rs 25 via UPI to this ID immediately to avoid asset seizure.,1
"This is a survey call about your recent visit to our store, would you have two minutes to share feedback? Good afternoon, this is a reminder call from Apollo Hospitals about your appointment scheduled for tomorrow at 10 AM. Have a good day.",0
"Hi, This is the income tax department's official portal notification: your refund has been processed, please check the portal at your convenience. Let me know if you have any questions.",0
ALERT: Unusual sign-in activity detected on your Paytm account. Click here to verify: http://paytm-kyc-verify.com/update,1
"To verify your identity and clear your name, transfer Rs 10 to this RBI verification account. Stay on this call and do not contact any lawyer until verification is complete. You have been named in an FIR filed at Delhi Police Station. Your Aadhaar number has been used in a money laundering case involving Rs 2 lakh.",1
Your Axis Bank account will be permanently deactivated unless you verify immediately. Click here to verify: http://axisbank-kyc-verify.com/update,1
"This falls under Section 384 of the IT Act and PMLA. Transfer funds to this account for RBI clearance, failure to comply will result in arrest. You have been named in an FIR filed at Bengaluru Police Station. If you disconnect this call, a team will be sent to your residence within the hour.",1
"This is Officer Sharma calling from the Cyber Crime Cell, Mumbai. A parcel booked in your name containing illegal substances was intercepted at customs. Purchase gift cards worth Rs 10 and share the codes for verification purposes. FIR number 133/2026 has been registered against you. I am Inspector Reddy from CBI Headquarters, Delhi. Turn on your camera now and do not leave the frame, this is a mandatory digital arrest protocol.",1
"Good afternoon, Hi, this is Mehta calling from HDFC Bank customer service regarding your recent card application. Could you confirm your registered email address? Good afternoon, this is a reminder call from Apollo Hospitals about your appointment scheduled for tomorrow at 10 AM. Have a good day.",0
"Hello, Can you send me the report by end of day? No rush if you're busy, tomorrow morning also works.",0
"I am a Sub-Inspector with the Narcotics Control Bureau. A parcel booked in your name containing illegal substances was intercepted at customs. Do not disconnect this video call under any circumstances, this is now an official proceeding. You have been named in an FIR filed at Kolkata Police Station. To verify your identity and clear your name, transfer Rs 5 to this RBI verification account.",1
"This is a call from RBI's Fraud Monitoring Cell. A parcel booked in your name containing illegal substances was intercepted at customs. Stay on this call and do not contact any lawyer until verification is complete. FIR number 949/2026 has been registered against you. This is Officer Iyer calling from the Cyber Crime Cell, Mumbai. Send Rs 10 via UPI to this ID immediately to avoid asset seizure.",1
"You have been named in an FIR filed at Hyderabad Police Station. This is a non-bailable offence. You must cooperate immediately or face digital arrest. You have been named in an FIR filed at Bengaluru Police Station. FIR number 115/2026 has been registered against you. Transfer funds to this account for RBI clearance, failure to comply will result in arrest.",1
"Hi, Good afternoon, this is a reminder call from Apollo Hospitals about your appointment scheduled for tomorrow at 10 AM. No urgent action is needed.",0
"I am Inspector Verma from CBI Headquarters, Delhi. Purchase gift cards worth Rs 10 and share the codes for verification purposes. Your bank account will be frozen in the next 30 minutes if you do not comply. This falls under Section 467 of the IT Act and PMLA. This call is from Customs Department, Mumbai Airport division. Do not go to the police station yourself, we will guide you through the process here.",1
"Final notice: your Flipkart KYC has expired, account access will be restricted today. Click here to verify: http://flipkart-kyc-verify.com/update",1
"This is Airtel customer care. We noticed your data pack expires today, would you like to renew it? Thanks for your time.",0
"You are being contacted by the Enforcement Directorate regarding your bank account. Share the OTP sent to your phone so we can verify your account is not compromised. Your Aadhaar number has been used in a money laundering case involving Rs 50 lakh. Your case reference number is REF313990, please note it down. I'm calling on behalf of TRAI regarding your mobile number linked to illegal activity. Stay on this call and do not contact any lawyer until verification is complete.",1
"I am Inspector Gupta from CBI Headquarters, Delhi. If you disconnect this call, a team will be sent to your residence within the hour. Transfer funds to this account for RBI clearance, failure to comply will result in arrest. This is being recorded as evidence for the Supreme Court proceeding. This is Officer Singh calling from the Cyber Crime Cell, Mumbai.",1
"I'm calling on behalf of TRAI regarding your mobile number linked to illegal activity. Do not go to the police station yourself, we will guide you through the process here. To verify your identity and clear your name, transfer Rs 50 to this RBI verification account. Your case reference number is REF567186, please note it down. Your PAN and Aadhaar are linked to a fraud case worth crores. This is extremely serious.",1
"Hey, Hey, are we still meeting for lunch tomorrow? Let me know what time works. Hi, just checking in about the delivery of your order, it should arrive by Thursday. Have a good day.",0
"You are being contacted by the Enforcement Directorate regarding your bank account. A warrant has been issued for your arrest under Section 66D unless this is resolved today. Purchase gift cards worth Rs 25 and share the codes for verification purposes. Do not go to the police station yourself, we will guide you through the process here. This is a call from RBI's Fraud Monitoring Cell. This falls under Section 384 of the IT Act and PMLA.",1
Your Flipkart account will be permanently deactivated unless you verify immediately. Update your KYC immediately at flipkart-online-update.in/kyc,1
Your Amazon account will be permanently deactivated unless you verify immediately. Update your KYC immediately at amazon-online-update.in/kyc,1
"I am a Sub-Inspector with the Narcotics Control Bureau. Share the OTP sent to your phone so we can verify your account is not compromised. Do not go to the police station yourself, we will guide you through the process here. I'm calling on behalf of TRAI regarding your mobile number linked to illegal activity. Your Aadhaar number has been used in a money laundering case involving Rs 5 lakh.",1
"I am a Sub-Inspector with the Narcotics Control Bureau. Purchase gift cards worth Rs 50 and share the codes for verification purposes. Your bank account will be frozen in the next 30 minutes if you do not comply. Do not go to the police station yourself, we will guide you through the process here. This call is from Customs Department, Mumbai Airport division.",1
Your SBI account will be permanently deactivated unless you verify immediately. Click here to verify: http://sbi-kyc-verify.com/update,1
"Good afternoon, Can you send me the report by end of day? No rush if you're busy, tomorrow morning also works. Hi, this is Singh, I wanted to follow up on the property documents whenever you get a chance. Thanks for your time.",0
"You have been named in an FIR filed at Hyderabad Police Station. This is a non-bailable offence. You must cooperate immediately or face digital arrest. This call is from Customs Department, Mumbai Airport division. Transfer funds to this account for RBI clearance, failure to comply will result in arrest.",1
"Hi, Hi, this is Iyer, I wanted to follow up on the property documents whenever you get a chance. This is a courtesy call from your insurance provider to remind you about your policy renewal, no urgent action is required. Thanks for your time.",0
ALERT: Unusual sign-in activity detected on your Axis Bank account. Click here to verify: http://axisbank-kyc-verify.com/update,1
"Hello, Hi, this is Verma, I wanted to follow up on the property documents whenever you get a chance. This is Iyer from the school regarding the parent-teacher meeting scheduled next week. Feel free to call back if anything is unclear.",0
"Good morning, Hi, this is Reddy, I wanted to follow up on the property documents whenever you get a chance. No urgent action is needed.",0
"This call is from Customs Department, Mumbai Airport division. A parcel booked in your name containing illegal substances was intercepted at customs. Purchase gift cards worth Rs 50 and share the codes for verification purposes.",1
"Hello, Can you send me the report by end of day? No rush if you're busy, tomorrow morning also works. Let me know if you have any questions.",0
"I am Inspector Gupta from CBI Headquarters, Delhi. Your PAN and Aadhaar are linked to a fraud case worth crores. This is extremely serious. To verify your identity and clear your name, transfer Rs 75 to this RBI verification account. FIR number 835/2026 has been registered against you. This is a call from RBI's Fraud Monitoring Cell. Turn on your camera now and do not leave the frame, this is a mandatory digital arrest protocol.",1
"You are being contacted by the Enforcement Directorate regarding your bank account. I'm calling on behalf of TRAI regarding your mobile number linked to illegal activity. If you disconnect this call, a team will be sent to your residence within the hour. Transfer funds to this account for RBI clearance, failure to comply will result in arrest. You are not permitted to inform any family member about this investigation, it is confidential.",1
"I'm calling on behalf of TRAI regarding your mobile number linked to illegal activity. A warrant has been issued for your arrest under Section 66D unless this is resolved today. This is being recorded as evidence for the Supreme Court proceeding. This call is from Customs Department, Mumbai Airport division. Share the OTP sent to your phone so we can verify your account is not compromised. Turn on your camera now and do not leave the frame, this is a mandatory digital arrest protocol.",1
"Final notice: your SBI KYC has expired, account access will be restricted today. Click here to verify: http://sbi-kyc-verify.com/update",1
"I'm calling on behalf of TRAI regarding your mobile number linked to illegal activity. This is being recorded as evidence for the Supreme Court proceeding. Purchase gift cards worth Rs 5 and share the codes for verification purposes. Your bank account will be frozen in the next 30 minutes if you do not comply. Do not disconnect this video call under any circumstances, this is now an official proceeding. You have been named in an FIR filed at Mumbai Police Station.",1
"You are being contacted by the Enforcement Directorate regarding your bank account. FIR number 671/2026 has been registered against you. A parcel booked in your name containing illegal substances was intercepted at customs. Transfer funds to this account for RBI clearance, failure to comply will result in arrest.",1
"Hello, Hey, are we still meeting for lunch tomorrow? Let me know what time works. No urgent action is needed.",0
You are being contacted by the Enforcement Directorate regarding your bank account. Share the OTP sent to your phone so we can verify your account is not compromised. Your PAN and Aadhaar are linked to a fraud case worth crores. This is extremely serious. You have been named in an FIR filed at Chennai Police Station. Stay on this call and do not contact any lawyer until verification is complete. This is being recorded as evidence for the Supreme Court proceeding.,1
"Good morning, Good afternoon, this is a reminder call from Apollo Hospitals about your appointment scheduled for tomorrow at 10 AM. This is your bank calling to confirm a transaction of Rs 1200 you made yesterday at a grocery store, please call the branch back if you did not recognize it. No urgent action is needed.",0
"Good morning, This is the income tax department's official portal notification: your refund has been processed, please check the portal at your convenience. This is Reddy from the school regarding the parent-teacher meeting scheduled next week. Thanks for your time.",0
"You have been named in an FIR filed at Hyderabad Police Station. You are not permitted to inform any family member about this investigation, it is confidential. If you disconnect this call, a team will be sent to your residence within the hour. Your case reference number is REF197966, please note it down. Transfer funds to this account for RBI clearance, failure to comply will result in arrest. You are being contacted by the Enforcement Directorate regarding your bank account.",1
"Good morning, This is a survey call about your recent visit to our store, would you have two minutes to share feedback? Congratulations, your loan application has been approved, our relationship manager will call you to explain the next steps at your convenience. Have a good day.",0
"I am Inspector Nair from CBI Headquarters, Delhi. FIR number 294/2026 has been registered against you. This call is from Customs Department, Mumbai Airport division. Transfer funds to this account for RBI clearance, failure to comply will result in arrest. Do not disconnect this video call under any circumstances, this is now an official proceeding. This is a non-bailable offence. You must cooperate immediately or face digital arrest.",1
"Hi, This is Mehta from the school regarding the parent-teacher meeting scheduled next week.",0
"Good afternoon, This is Airtel customer care. We noticed your data pack expires today, would you like to renew it? Hi, just checking in about the delivery of your order, it should arrive by Thursday. Feel free to call back if anything is unclear.",0
"Good morning, This is a courtesy call from your insurance provider to remind you about your policy renewal, no urgent action is required. Congratulations, your loan application has been approved, our relationship manager will call you to explain the next steps at your convenience.",0
"Your Aadhaar number has been used in a money laundering case involving Rs 75 lakh. Transfer funds to this account for RBI clearance, failure to comply will result in arrest. You have been named in an FIR filed at Kolkata Police Station. Do not disconnect this video call under any circumstances, this is now an official proceeding.",1
"Hey, Hi, this is Singh calling from HDFC Bank customer service regarding your recent card application. Could you confirm your registered email address? Have a good day.",0
"This is Officer Khan calling from the Cyber Crime Cell, Mumbai. This is a non-bailable offence. You must cooperate immediately or face digital arrest. You are not permitted to inform any family member about this investigation, it is confidential. I'm calling on behalf of TRAI regarding your mobile number linked to illegal activity. To verify your identity and clear your name, transfer Rs 10 to this RBI verification account.",1
"Good morning, This is a survey call about your recent visit to our store, would you have two minutes to share feedback?",0
"Final notice: your Paytm KYC has expired, account access will be restricted today. Update your KYC immediately at paytm-online-update.in/kyc",1
Your Paytm account has been locked due to suspicious activity. Verify your identity now at paytm-secure-login.net to avoid suspension.,1
"You are not permitted to inform any family member about this investigation, it is confidential. You must deposit funds into a government safe custody account for 24 hours, it will be refunded. You are being contacted by the Enforcement Directorate regarding your bank account. A parcel booked in your name containing illegal substances was intercepted at customs.",1
"Hello, This is a survey call about your recent visit to our store, would you have two minutes to share feedback?",0
"Good morning, This is Airtel customer care. We noticed your data pack expires today, would you like to renew it? This is regarding your electricity bill for this month, it is now available on the portal, no action needed unless you have queries. Feel free to call back if anything is unclear.",0
"You have been named in an FIR filed at Pune Police Station. You are not permitted to inform any family member about this investigation, it is confidential. I'm calling on behalf of TRAI regarding your mobile number linked to illegal activity. You must deposit funds into a government safe custody account for 24 hours, it will be refunded. This falls under Section 120B of the IT Act and PMLA. Your Aadhaar number has been used in a money laundering case involving Rs 75 lakh.",1
"Hello, This is a survey call about your recent visit to our store, would you have two minutes to share feedback? Hi, this is Sharma calling from HDFC Bank customer service regarding your recent card application. Could you confirm your registered email address? Thanks for your time.",0
"I am a Sub-Inspector with the Narcotics Control Bureau. This falls under Section 420 of the IT Act and PMLA. You have been named in an FIR filed at Chennai Police Station. Transfer funds to this account for RBI clearance, failure to comply will result in arrest. If you disconnect this call, a team will be sent to your residence within the hour.",1
"This is Officer Reddy calling from the Cyber Crime Cell, Mumbai. Your case reference number is REF752801, please note it down. You are being contacted by the Enforcement Directorate regarding your bank account. Your Aadhaar number has been used in a money laundering case involving Rs 10 lakh. Purchase gift cards worth Rs 25 and share the codes for verification purposes. Do not disconnect this video call under any circumstances, this is now an official proceeding.",1
"Dear customer, your ICICI Bank account will be suspended in 24 hours due to KYC non-compliance. Update your KYC immediately at icicibank-online-update.in/kyc",1
"Congratulations, your loan application has been approved, our relationship manager will call you to explain the next steps at your convenience. No urgent action is needed.",0
"You are being contacted by the Enforcement Directorate regarding your bank account. You have been named in an FIR filed at Kolkata Police Station. A parcel booked in your name containing illegal substances was intercepted at customs. You must deposit funds into a government safe custody account for 24 hours, it will be refunded. This is being recorded as evidence for the Supreme Court proceeding. Do not go to the police station yourself, we will guide you through the process here.",1
"Good afternoon, This is Sharma from the school regarding the parent-teacher meeting scheduled next week. No urgent action is needed.",0
"Final notice: your PhonePe KYC has expired, account access will be restricted today. Confirm your details within 24 hours: bit.ly/phonepe-verify",1
"Good morning, Reminder: your gym membership renews next week. No action needed if you'd like to continue. This is a survey call about your recent visit to our store, would you have two minutes to share feedback? Thanks for your time.",0
"Hey, This is Sharma from the school regarding the parent-teacher meeting scheduled next week. Feel free to call back if anything is unclear.",0
"A parcel booked in your name containing illegal substances was intercepted at customs. This call is from Customs Department, Mumbai Airport division. This is being recorded as evidence for the Supreme Court proceeding. Do not go to the police station yourself, we will guide you through the process here. Share the OTP sent to your phone so we can verify your account is not compromised.",1
"Final notice: your Paytm KYC has expired, account access will be restricted today. Verify your identity now at paytm-secure-login.net to avoid suspension.",1
"This call is from Customs Department, Mumbai Airport division. Purchase gift cards worth Rs 15 and share the codes for verification purposes. Your Aadhaar number has been used in a money laundering case involving Rs 2 lakh. This is being recorded as evidence for the Supreme Court proceeding.",1
"I am Inspector Patel from CBI Headquarters, Delhi. Do not disconnect this video call under any circumstances, this is now an official proceeding. I'm calling on behalf of TRAI regarding your mobile number linked to illegal activity. Purchase gift cards worth Rs 50 and share the codes for verification purposes. A warrant has been issued for your arrest under Section 120B unless this is resolved today.",1
"Hey, Hi, this is Nair calling from HDFC Bank customer service regarding your recent card application. Could you confirm your registered email address? Good afternoon, this is a reminder call from Apollo Hospitals about your appointment scheduled for tomorrow at 10 AM. Let me know if you have any questions.",0
"Good afternoon, Hey, are we still meeting for lunch tomorrow? Let me know what time works. Hi, this is Verma calling from HDFC Bank customer service regarding your recent card application. Could you confirm your registered email address?",0
ALERT: Unusual sign-in activity detected on your ICICI Bank account. Click here to verify: http://icicibank-kyc-verify.com/update,1
"Good morning, This is the income tax department's official portal notification: your refund has been processed, please check the portal at your convenience. Can you send me the report by end of day? No rush if you're busy, tomorrow morning also works. No urgent action is needed.",0
"This call is from Customs Department, Mumbai Airport division. Do not go to the police station yourself, we will guide you through the process here. You must deposit funds into a government safe custody account for 24 hours, it will be refunded. Your PAN and Aadhaar are linked to a fraud case worth crores. This is extremely serious. I am a Sub-Inspector with the Narcotics Control Bureau.",1
"I'm calling on behalf of TRAI regarding your mobile number linked to illegal activity. Send Rs 25 via UPI to this ID immediately to avoid asset seizure. This falls under Section 384 of the IT Act and PMLA. If you disconnect this call, a team will be sent to your residence within the hour. Turn on your camera now and do not leave the frame, this is a mandatory digital arrest protocol.",1
